"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Denmark","DNK","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","3.41224647261884","3.4653247868368","3.45130445408444","4.43291128543864","4.82748823933612","62.0562873116649","63.1214401453403","64.6975887252796","63.6380405492108","64.9503020950035","22.6926960926227","22.9465631054029","22.4555534357072","22.0226892174297","21.4308772240754","20.7989906107133","20.5859518083802","20.9410840290922","21.1093759384948","20.69243548326","19.9056559459157","18.2966185683567","15.8709708281179","14.4757624902225","15.4842532548442","15.9041770036828","15.7857623723673","15.355096844594","15.7732196127896","15.6183143946404","15.2605428928056","14.9686114506713","15.0608278799479","14.4247176134219","14.3742282111831","18.3056028381891","16.2058221819413","13.7451604781658","",
"Dominican Republic","DOM","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6261839913645","12.6083033103327","18.8346071685759","26.2033238666246","28.8745445298294","26.2989411475006","26.2746243296342","17.4816323224844","20.6499771557381","15.4851603952839","15.4530389770979","35.5821116989813","33.3449334342212","32.0315516298238","29.5340381533977","38.9332257186061","28.1564456366579","26.2297817482813","26.0157676691133","27.8429584279733","26.5125973799626","26.0073148361697","16.5457774328592","17.1649295777265","13.1588971319487","15.1848888855402","15.764379190112","27.2401730375407","20.0587134679871","24.332812707249","",
"Algeria","DZA","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9618087450798","27.4247536904955","","","","","28.4075125309499","24.9097580049905","23.6870579243787","26.0898514154363","28.0069235201609","24.1014363446725","30.1367180508649","30.0061110572127","33.7291215017655","34.6074426769447","30.9039451269643","32.1839826709408","33.8130550240358","31.7483671033472","31.806902400399","",
"Early-demographic dividend","EAR","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7382228074391","29.0362754704826","","","","31.882073117777","29.8809364651767","32.0918519148213","34.0058409424852","32.0903401729033","32.0747261437432","32.348774970879","32.5970704631308","31.8067237204994","30.997915327278","30.893049588732","28.6364005722762","31.6342420947347","31.5055058999877","33.076549411928","",
"East Asia & Pacific","EAS","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9690583010055","36.1173893732271","33.6959614160107","36.7071385402923","","37.5919984366048","35.3123751075519","37.4342329727996","45.0728275494477","41.7215329364482","40.6911331651198","38.2305943825059","39.2695236970665","42.4764354492662","38.7692557876985","37.6740769982825","35.9101166920798","36.2657262883213","37.8526204702014","43.9009989031304","42.6632768106676","39.7868416421846","",
"Europe & Central Asia (excluding high income)","ECA","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.785742759069","54.2555464324858","58.1064575333401","53.6588498833331","52.4416911495492","51.7800539685852","50.1291329130902","49.1066269532149","55.0804931780588","49.945399821161","53.9309505098756","53.1523237724983","54.8368130576981","52.1161193184041","47.4200937716181","",
"Europe & Central Asia","ECS","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.8566520609539","51.7434946006375","52.0564197086989","51.4056872604905","50.012823178762","50.7593582791449","52.2808302777912","51.1476424575378","51.4683206749643","51.8074336442119","49.9117022760966","52.1921847052313","52.1068787746982","50.6292754655909","50.1531689860171","53.6158145318673","52.3178758973843","51.4335838019871","51.9537652637225","52.6743788266998","52.3583279315864","53.0271753913742","53.1781703308828","51.0119993060998","54.1020209537986","53.2695670662513","54.7006525481263","52.1161193184041","51.6283488504655","",
"Ecuador","ECU","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0559589766009","26.9419854372501","28.2350927910298","29.8348485722042","30.1160723814226","29.8809429887864","32.1150329181685","34.789580875125","36.5441680218831","36.628891420505","",
"Egypt, Arab Rep.","EGY","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6395311393057","16.1322898258016","12.2722503100258","","10.6974322257298","9.19620630773345","7.8974296005239","6.30046082949309","6.34248366013072","6.59182451996959","6.79620691260689","","","","","23.7515012978962","23.8000928903806","25.5258660985908","26.6969062099546","42.521686796995","39.4178557436354","45.7640588093857","44.7459642867853","41.570288184918","41.6226599614065","41.3788782903158","42.7972845074372","41.7032914846835","37.2126962642122","","","","","","","","",
"Euro area","EMU","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9927624436559","58.9013458053002","62.8922316861447","62.2244909969554","49.1590852182622","50.283595113438","51.5612059896591","51.7441089349662","51.6050342162641","51.2958519767417","50.8898498898083","49.8949809944948","50.109649343535","48.2847409418146","47.5104744999076","47.9514032525348","48.8068171874206","49.1585296250019","49.9784079458759","50.9854908895748","50.2146437713311","51.4295796317845","52.7676245324664","52.5425766693078","53.2924325774986","53.8570414201969","54.5764399356933","54.3154574511154","55.308916537049","55.0464743430737","56.4051219551914","57.7920352152262","",
"Eritrea","ERI","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","5.65182061756051","4.46807486888322","4.16108074662266","4.23878349658466","3.80301886269647","68.5739398208465","68.6913872423252","69.6083505023774","68.6284422896601","69.2555150888833","","","","","","","","","","","","","","","","","","71.6825996599282","76.300410158337","76.7374923101334","77.8915984161979","78.5370876292198","79.1113368582305","79.0802833621313","79.8389580456401","82.7431133749088","81.0451131129704","80.436446853456","",
"Estonia","EST","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7248112470709","","","","52.9245815309385","54.3330308529946","54.7491097442538","55.0077126487439","55.4064168454668","55.4503060332265","60.2321542820583","60.1870712949491","59.5149531319744","61.214875204651","62.1303339108984","62.694481093326","63.2580261593341","63.6358851086976","64.2502344645524","63.9600272216054","63.1817161020609","62.9423023442229","62.9652519197194","62.2056052755535","62.4597812097812","62.7666852480616","62.8254390059971","64.3910200900589","64.583021932578","66.4179104477612","66.3197689593911","64.7082673819307","",
"Ethiopia","ETH","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2015589925751","10.0951402778529","23.6398364520846","14.461554047209","14.2335473515249","18.2751828925155","14.7517730496454","28.097764030815","43.2928033074359","37.8528652899565","","43.8868952484344","45.7301942746475","45.2744294507982","39.1627709307267","41.759600358974","25.165374042415","8.60482802794274","60.1922614383142","57.7572291488631","60.4969438450968","63.674755678466","72.8451198406866","60.2984288267348","56.9647919470399","57.4141627864766","53.8735942517378","52.5795151753014","52.7004081673093","52.4462908822524","53.3731785491636","48.1045257296893","51.6369906571118","51.9136465765112",
"European Union","EUU","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.8757793480198","63.1214401453403","64.6975887252796","63.6018443178736","62.9045532397624","46.8029523660696","48.2842685663624","47.3313790277791","46.4346213359842","49.1932248281181","47.6195284297205","47.0121350774721","48.1203147226357","49.1407929107562","47.8794167669393","46.9348601910037","47.2942208942558","48.5709557867605","48.7041085204167","49.2831850287939","50.6571849656626","49.7892939887004","50.9053939998466","51.6674832257908","50.943033487802","50.9005266777697","51.127149812803","51.0119993060998","50.2636774614439","50.2869426771847","51.3369208203391","51.5887166866024","51.6283488504655","",
"Fragile and conflict affected situations","FCS","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9857656837065","","22.574420976857","23.4736811401862","27.6719743037692","22.4006552175401","24.6230896128765","24.8935178078408","","","","",
"Finland","FIN","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1105740498723","25.9513237029959","23.365258349262","21.1429400993739","19.4891635190142","49.1590852182622","50.283595113438","51.5612059896591","51.7441089349662","51.6050342162641","51.2958519767417","50.8898498898083","50.8722698640083","51.0424141707897","51.0351231769269","50.4998161796887","50.0455557805224","49.7224087388022","49.1585296250019","49.9784079458759","50.3288790417503","50.2146437713311","50.9053939998466","51.3477878699092","52.3646635360301","53.1006073656247","53.1781703308828","54.5136540659033","54.1020209537986","54.0780700964051","53.3959324174313","52.7001340563036","51.4512652434523","",
"Fiji","FJI","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3803910691998","","","","","","","","","","22.2296832686741","23.1131166495375","20.4359184243145","17.3859965597569","19.3832866674639","17.2254917879884","22.6111930457361","24.2450891293933","26.3637399720451","32.0886017635234","39.94137416656","41.2346093789958","35.9301566983069","38.9929304489756","34.9216400737931","39.066222234026","35.6985087850239","40.9419244822417","","",
"France","FRA","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","4.71034610401628","4.93694247923717","4.93191738875499","5.11121355307134","5.92219247125531","5.12383825604593","5.27402919305978","5.14875923235246","4.13523933164246","4.04382784171527","67.4332206412304","67.6824183460736","67.1989095511634","66.9066943308719","67.3965507092825","56.6346850460385","57.3311799305955","56.8751986680428","57.9529708187221","57.9479692680072","58.2305420625209","58.7787968182294","59.3091235881609","59.9559877201434","59.90085660462","59.9052852276093","60.3960118496706","60.6016069121781","60.6419225582349","62.1130910504489","63.2727253587682","62.2651431422124","62.9502244767992","63.4359006574543","64.2141624819744","64.3367128847253","64.1893761498078","63.1563147829134","64.2015426173835","64.9710946809783","66.0235004942159","65.0687747990193","63.4852034858994","",
"Faroe Islands","FRO","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.74506617861538","2.04196390733306","6.40521545595992","3.35427792613113","2.69867794916123","2.32955682392065","3.62119424721623","1.68494802807515","2.85817785309729","1.97480243228688","1.28984903023528","2.73197632775158","7.72697967023467","","","",
"Gabon","GAB","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0903401729033","31.5312057793114","26.908991081177","21.6107185709848","15.7155254200416","16.2861276137464","15.1642281842702","18.7050122906691","17.1405730688767","17.6924638240356","","",
"United Kingdom","GBR","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","28.6845249950209","27.9152878888154","26.4152230255081","25.606300002508","26.8493789478147","28.7360294964858","29.466000132424","30.093131548312","34.7804962693042","36.4328557973529","37.384860572118","35.4887180175945","35.5351327655311","36.6848183132108","36.9465850973397","36.7000893477613","35.695400594408","34.7333583337798","52.8416539966601","58.3906046878952","60.4409329312396","59.0430781213961","58.124907262311","52.2509101375565","51.7323585018401","51.5841921471766","51.4298588695427","51.6289199846261","51.9250137215511","51.4054350252674","52.0643714859202","52.8189489802063","52.7502217839309","52.1921847052313","52.1068787746982","51.5361421923797","49.4241481731833","51.5330240842699","51.7659652384574","51.8453880089924","51.8184352313325","52.6743788266998","52.3519923271427","52.9537434171236","52.1283076234707","50.313321806473","49.4976806028576","49.8617427244242","54.3393838817509","50.4761331909796","46.345826852106","46.8506983368233",
"Georgia","GEO","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4186450492183","38.2470710366306","36.960087479497","42.0342138950308","42.7388469102577","60.206321334504","65.0681097219631","61.5525193629797","62.4169135901337","63.372152942389","62.6631853785901","55.7202996347428","42.9604107553033","45.9131329984558","49.62890625","51.5396673813943","50.8353617141059","49.9040080337892","49.6045197740113","48.7083984140334","47.095290366421","46.7929208605639","47.2228225632159","51.9904103479037","53.0350804787454","56.3846212430677","55.3300322041696","54.7144264586899","",
"Ghana","GHA","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.12734870718717","3.9396385847849","19.2251228919966","28.6191337047589","25.4909383872357","28.6338578958229","36.9606711790582","30.1843199899962","27.9248268510772","33.986506421665","33.0334119619792","22.5898555548822","23.778545155124","18.4328083138337","21.6007816221874","21.430960054037","20.2152579499343","20.3990611570952","18.656944201897","14.180606272178","14.2451561708107","17.8078674582142","",
"Gibraltar","GIB","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.71130247981366","8.56683373455937","7.39242024746556","9.8183743863516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1597350190105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3348575764595","","21.7782151226597","","","","",
"Equatorial Guinea","GNQ","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5113058864679","35.3367344561698","46.1346687655137","33.8846972615238","37.4538718154727","36.4394112040087","30.7774242341601","27.1714854538553","24.2011374692637","8.94690245034984","8.3352653607837","8.33557360765919","9.70279726541226","8.95577363577211","7.47641069563117","12.4038782289568","15.3299659412284","",
"Greece","GRC","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.9298069691652","30.19083794792","29.6799523114555","30.0228054433976","31.4840648138212","32.4504296100463","33.7570840172184","33.972323379461","36.5722266560255","34.3807543807544","36.9864774839004","38.3407635041551","38.5537702071199","39.4604625107225","39.657395317517","40.827620023291","42.9740203817999","43.1017025425636","37.4776951162599","46.3010320577222","44.7815640017475","47.8733265279782","47.3100985134288","45.9313318575908","48.2576472483716","47.0818000534506","49.0449887849174","51.6283488504655","",
"Grenada","GRD","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.27568236867215","7.35520445229792","7.05992873464532","6.86624419888705","7.36338238095961","17.609500726133","29.2843296484518","19.8573265891255","21.2186155195571","20.9818717954484","22.4565190320037","21.951164138257","40.5306885935481","34.0893107171579","34.1795512689539","24.3345073460187","36.9731320325693","36.3490277015361","36.9080993504897","32.6581419844221","31.647235226509","31.8178243220636","32.5944744141277","31.9185752038285","35.1759659971511","33.7985973270989","36.5105583840163","36.5890188548921","34.9788249199652","34.1048268398755","39.1265700031972","31.5055058999877","33.9085895177191","",
"Guam","GUM","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.5410605349603","60.6099301427891","60.9347583747635","62.4687240179488","62.7975183305133","52.1118521153853","53.1141965954748","51.5726990684178","51.0550652259947","52.0276560180434","52.6366468340312","51.1476424575378","52.0643714859202","51.0424141707897","49.2265604182289","51.1369934724169","51.0762172776103","50.6292754655909","50.0129429453617","50.7557160150729","50.9854908895748","50.2146437713311","50.9053939998466","51.6674832257908","50.642041958216","49.7293116927288","49.9575464962621","48.8117101599509","48.0850313701206","49.0596949863979","53.189049470751","52.144425371453","51.6283488504655","",
"Hong Kong SAR, China","HKG","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2087992335676","13.0139271529579","15.2231337543353","12.5053782423161","16.2877790911964","12.7555939104095","7.76063236320159","6.54729031045099","8.69922613673761","8.25800041908194","2.7663435712028","7.5749996558985","2.012267807507","","","","","17.0098327598002","","","",
"Heavily indebted poor countries (HIPC)","HPC","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2632293320903","","22.5898555548822","24.8952057801452","20.0822332828392","23.4736811401862","25.0563550124608","19.981561515045","18.8221299952206","23.4162846643671","26.4502539218161","","","",
"Croatia","HRV","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.823017648521","33.2411095233752","34.8357019567356","31.3181817213248","38.8623435491912","43.4838397443747","44.9013647992838","43.2191518343544","42.3812277993456","41.2012688772968","42.9761887507596","45.2711266497968","43.1363834348718","42.1917839063089","42.4860193345712","43.6467878621196","41.7730759607044","40.1827632494575","40.8751929385533","40.4737938756161","39.2329523644892","41.1711353312","40.4451941304007","39.335931930637","40.7654922701591","40.9115064008584","40.956031477639","41.2549893231441","40.8346733146515","43.6805861263594","41.1917876115218","58.7710801114062","",
"Haiti","HTI","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4517339738778","","28.279593639576","65.6579939668175","72.6843612164358","68.0198208500095","66.3566474920703","63.6152055857254","51.9727940932142","52.0564197086989","50.5937877196538","50.6802715824468","52.4263920514606","52.6366468340312","53.6053076148252","53.1960693247619","57.1645368713502","58.1617148239025","59.5773423488211","59.8424264243782","58.2322454572107","59.8045073495555","59.2453367721523","59.722641437044","58.0457273214642","55.9230024947382","52.8951125366874","50.34105042863","47.66926196598","47.4961418650613","45.8231161084468","45.5008704827901","43.534707171921","40.4234490645343","41.6375583153534","40.2169129610327","",
"IBRD only","IBD","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.9709791898532","38.7763199727541","40.8139650705071","42.9761887507596","40.5306885935481","36.9070221871045","36.9919471033027","37.5563296161565","38.8136024500176","38.9250640168288","40.4656852049758","41.355783183198","41.8298958477771","44.4194614506654","44.3596335712139","44.5574496205716","42.4764354492662","41.9640803851603","43.3564349588469","40.956031477639","41.2549893231441","42.4767780641379","47.1225239119214","45.8639533403871","41.1705762160266","",
"IDA & IBRD total","IBT","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8206505286659","35.8702005969098","35.9777485024368","35.9958366985256","35.5887568364776","36.1230780819233","35.1850824392793","35.2970629671719","35.2630890180993","33.9736251656929","34.1757696384154","34.1048268398755","38.711739038764","37.6570596839432","36.628891420505","",
"IDA total","IDA","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5898555548822","","23.4411755634866","23.7914669276224","27.9028245773459","23.8654346120337","21.8592641403761","23.478038048754","28.6482425508774","28.0991535852689","","",
"IDA blend","IDB","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5369894767476","","25.2620921968063","26.3649307464581","32.9042683031342","36.4481982649614","30.2590973571271","29.6742992167585","25.7371474458846","24.9957506501952","","",
"Indonesia","IDN","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","19.0699975265892","18.8235294117647","16.6499315381105","19.0115244798515","18.0154399041661","8.82689845697729","3.43250861259004","6.97386093604711","44.0760389036251","41.1697965571205","38.7513554365327","37.8044498807967","37.6061209516822","40.8378268158956","44.8875681748174","","49.0302248849865","53.8241534272206","","","55.0391794120853","56.0997021980626","63.3154165621202","","","","68.4422571804741","60.4113301807731","63.0167216152064","66.1226236306929","67.1079236699103","65.5246913580247","63.4740824492243","54.6485298488086","51.1959649304757","50.3597231127312","48.6920708837787","49.5998198482074","48.5168938481636","46.77677598881","17.79918561412","",
"IDA only","IDX","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5072679063362","","22.2026968556648","22.8648137434344","23.4411755634866","23.4736811401862","24.46654700745","21.7683177389341","20.3990611570952","23.3476806563961","29.7307310007776","","","",
"Isle of Man","IMN","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7366544851243","33.0071664829107","33.8527453809118","34.0544207431974","33.2802431043789","33.1866033165642","32.8309572301426","32.3202142090844","27.3883279941726","","","","42.6205459116605","26.9435804776453","25.4961084854304","28.0305477031161","31.250618949766","36.8882211200766","32.2919912417365","34.2519993288966","36.9879690178401","37.2768350870541","38.8285166892674","40.5235646912167","37.7347636942609","40.6923173303519","42.6655767997046","44.0898826213491","44.6483778561487","","","","42.5160514760624","",
"Not classified","INX","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.5410605349603","58.91675374434","33.1039507772022","62.045216349753","62.8087508821454","28.8984487849309","29.5106893512087","33.0620312450852","31.8628131864301","29.9753042844018","29.0219756468811","29.1665413659638","29.8086188297605","29.7902367225648","29.8584951003471","36.6507607130995","36.8671834372845","37.5660531563177","38.3585090475236","39.049521198319","27.9202971550531","37.9681554674679","42.5791925619753","42.4659572339995","41.9407308305876","40.2203421094266","40.9387257953272","40.4879882929784","39.5718284369033","39.2714934321282","43.9313433096008","43.2717383721212","38.7308502426352","",
"Iran, Islamic Rep.","IRN","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8976772516393","24.0899374494837","28.243116918405","30.6786488479675","34.778099711093","35.3449098233732","29.9130217105631","29.6922372560608","38.9250640168288","36.8206505286659","34.3171042860207","","","","","","","","","","","","","","",
"Iraq","IRQ","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6724768699386","29.0548022127057","30.2875935950775","33.497790537448","29.9180312040939","32.089667531579","","","","",
"Iceland","ISL","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.7598672289543","32.5443919532459","33.8336637476561","33.269528121232","32.1467572752224","32.351748748024","33.4000300541381","34.103668215691","21.7096266000566","21.6720981992242","21.8852296827934","26.2689420099255","26.7823801473958","28.601471930972","28.5694437712021","25.6291906534694","24.2327069240357","24.847556738686","16.2156011977626","24.174891054752","25.5179454484013","26.5189887566225","25.7973871748305","26.0949343718032","25.7426729742721","25.2159760112509","22.7161181009051","27.5558547463469","28.6080630954094","30.4891559157994","35.475940557562","34.0891206993199","30.0527756226659","29.3682701488333",
"Israel","ISR","Subsidies and other transfers (% of expense)","GC.XPN.TRFT.ZS","","","","","","","","","","","","","","","","","","","","","11.0696517412935","15.9229208924949","11.6157005933364","11.2129656790848","12.6601735120675","10.3040146170634","7.17260771727208","8.22518610421836","8.04974972407692","6.41219456713362","38.021678211557","38.5684829430619","39.0378187061677","40.1608375871993","43.0898050239593","45.5498577356737","46.6798383843908","49.4621665154685","49.9835418956389","50.8039396388836","37.0808813110062","38.2369523456978","35.582661129946","37.7461818771587","36.8359970815377","36.3335236123827","36.2931446456191","36.8146709412935","36.4179950740926","36.634519321079","38.1281680569687","38.5757546717296","38.94503357489","39.3307095416385","40.5279770195944","41.0269301521303","41.4255048100751","42.1984428885335","42.5736799859163","43.4555777759391","49.6350637456069","46.1486092772426","41.9599604779654","",
